date,open_interest,funding_rate
2026-09-02 10:00:00+00:00,8502685.07,-1.902e-05
2026-09-02 11:00:00+00:00,8573063.66,-1.902e-05
2026-09-02 12:00:00+00:00,8679686.78,-1.902e-05
2026-09-02 13:00:00+00:00,8665734.56,5.315e-05
2026-09-02 14:00:00+00:00,8705870.03,5.315e-05
2026-09-02 15:00:00+00:00,8722510.03,5.315e-05
2026-09-02 16:00:00+00:00,8802058.44,5.315e-05
2026-09-02 17:00:00+00:00,8771487.94,5.315e-05
2026-09-02 18:00:00+00:00,8838031.4,5.315e-05
2026-09-02 19:00:00+00:00,8778997.69,5.315e-05
2026-09-02 20:00:00+00:00,8752801.91,5.315e-05
2026-09-02 21:00:00+00:00,8720707.77,1.34e-05
2026-09-02 22:00:00+00:00,8667124.79,1.34e-05
2026-09-02 23:00:00+00:00,8696748.9,1.34e-05
2026-09-03 00:00:00+00:00,8670082.07,1.34e-05
2026-09-03 01:00:00+00:00,8654396.17,1.34e-05
2026-09-03 02:00:00+00:00,8654529.86,1.34e-05
2026-09-03 03:00:00+00:00,8705611.16,1.34e-05
2026-09-03 04:00:00+00:00,8691836.69,1.34e-05
2026-09-03 05:00:00+00:00,8724369.83,4.455e-05
2026-09-03 06:00:00+00:00,8676321.5,4.455e-05
2026-09-03 07:00:00+00:00,8675841.46,4.455e-05
2026-09-03 08:00:00+00:00,8642576.64,4.455e-05
2026-09-03 09:00:00+00:00,8632531.45,4.455e-05
2026-09-03 10:00:00+00:00,8626400.29,4.455e-05
2026-09-03 11:00:00+00:00,8645306.16,4.455e-05
2026-09-03 12:00:00+00:00,8617999.58,4.455e-05
2026-09-03 13:00:00+00:00,8589213.55,6.485e-05
2026-09-03 14:00:00+00:00,8598652.64,6.485e-05
2026-09-03 15:00:00+00:00,8642554.26,6.485e-05
2026-09-03 16:00:00+00:00,8677437.37,6.485e-05
2026-09-03 17:00:00+00:00,8632613.65,6.485e-05
